pixel_id,label,area,centroid-0,centroid-1,seg_label,morphology,row_number,column_number,right_to_left
p1314,1440,333.0,3233.5495495495497,3075.663663663664,1440,intact,34,26,-12
p1354,1434,395.0,3231.949367088608,3115.2632911392407,1434,intact,34,27,-11
p1394,1438,428.0,3233.5233644859813,3175.5794392523367,1438,intact,34,28,-10
p1434,1436,422.0,3233.96682464455,3238.436018957346,1436,intact,34,29,-9
p1474,1441,341.0,3234.8475073313784,3289.061583577713,1441,intact,34,30,-8
p1514,1439,486.0,3234.5864197530864,3352.33950617284,1439,intact,34,31,-7
p1554,1442,320.0,3235.01875,3400.725,1442,intact,34,32,-6
p1594,1444,538.0,3236.3085501858736,3458.938661710037,1444,intact,34,33,-5
p1634,1446,398.0,3236.756281407035,3506.8768844221104,1446,intact,34,34,-4
p1674,1443,515.0,3236.801941747573,3558.607766990291,1443,intact,34,35,-3
p1714,1447,503.0,3238.168986083499,3607.5685884691848,1447,intact,34,36,-2
p1754,1445,405.0,3236.0024691358026,3662.8543209876543,1445,intact,34,37,-1
p315,1453,664.0,3275.269578313253,1645.2725903614455,1453,intact,35,1,-37
p355,1454,225.0,3276.8444444444444,1690.1777777777777,1454,intact,35,2,-36
p395,1455,519.0,3276.150289017341,1753.1522157996146,1455,intact,35,3,-35
p435,1456,299.0,3276.969899665552,1809.7190635451504,1456,intact,35,4,-34
p475,1457,501.0,3277.359281437126,1862.9500998003991,1457,intact,35,5,-33
p515,1461,295.0,3278.179661016949,1917.335593220339,1461,intact,35,6,-32
p555,1458,443.0,3276.905191873589,1978.776523702032,1458,intact,35,7,-31
p595,1462,299.0,3279.1939799331103,2031.9197324414715,1462,intact,35,8,-30
p635,1459,583.0,3278.2898799313894,2092.9348198970843,1459,intact,35,9,-29
p675,1463,317.0,3279.611987381704,2145.198738170347,1463,intact,35,10,-28
p715,1464,575.0,3279.7006441783387,2209.743591628355,1464_1465,combined,35,11,-27
p755,1466,362.0,3279.9475138121547,2257.060773480663,1466,intact,35,12,-26
p795,1460,491.0,3279.295315682281,2317.537678207739,1460,intact,35,13,-25
p835,1467,392.0,3280.543367346939,2363.2321428571427,1467,intact,35,14,-24
p875,1469,694.0,3280.64265129683,2440.4668587896253,1469,intact,35,15,-23
p915,1470,264.0,3282.181818181818,2484.287878787879,1470,intact,35,16,-22
p955,1468,665.0,3281.5263157894738,2549.1353383458645,1468,intact,35,17,-21
p995,1471,237.0,3286.15611814346,2598.0,1471,intact,35,18,-20
p1035,1472,632.0,3285.533227848101,2660.493670886076,1472,intact,35,19,-19
p1075,1473,393.0,3287.155216284987,2707.3613231552163,1473,intact,35,20,-18
p1115,1475,379.0,3287.6253298153038,2772.065963060686,1475,intact,35,21,-17
p1155,1476,453.0,3287.675496688741,2821.337748344371,1476,intact,35,22,-16
p1195,1474,687.0,3286.8951965065503,2893.6768558951967,1474,intact,35,23,-15
p1235,1479,328.0,3289.807926829268,2948.856707317073,1479,intact,35,24,-14
p1275,1477,618.0,3288.9563778199454,3013.566497997048,1477_1478,combined,35,25,-13
p1315,1480,309.0,3289.5404530744336,3079.443365695793,1480,intact,35,26,-12
p1355,1481,401.0,3289.0922693266834,3117.3291770573564,1481,intact,35,27,-11
p1395,1484,428.0,3292.0841121495328,3178.28738317757,1484,intact,35,28,-10
p1435,1485,440.0,3292.4795454545456,3240.6295454545457,1485,intact,35,29,-9
p1475,1486,408.0,3292.7279411764707,3289.014705882353,1486,intact,35,30,-8
p1515,1487,465.0,3292.374193548387,3351.6666666666665,1487,intact,35,31,-7
p1555,1489,270.0,3294.055555555556,3402.9703703703703,1489,intact,35,32,-6
p1595,1483,413.0,3292.169491525424,3457.0145278450364,1483,intact,35,33,-5
p1635,1482,474.0,3293.8713080168777,3505.6729957805906,1482,intact,35,34,-4
p1675,1490,641.0,3294.86271450858,3558.16224648986,1490,intact,35,35,-3
p1715,1488,490.0,3293.3571428571427,3608.781632653061,1488,intact,35,36,-2
p1755,1491,425.0,3295.24,3663.865882352941,1491,intact,35,37,-1
p316,1503,647.0,3330.0401854714064,1644.2642967542504,1503,intact,36,1,-37
p356,1504,337.0,3331.646884272997,1690.154302670623,1504,intact,36,2,-36
p396,1494,695.0,3329.6,1758.2546762589927,1494,intact,36,3,-35
p436,1500,420.0,3331.366666666667,1812.5404761904765,1500,intact,36,4,-34
p476,1505,529.0,3331.603024574669,1859.1153119092628,1505,intact,36,5,-33
p516,1496,397.0,3331.3929471032748,1918.569269521411,1496,intact,36,6,-32
p556,1501,397.0,3331.125944584383,1973.0528967254409,1501,intact,36,7,-31
p596,1507,295.0,3333.494915254237,2030.5593220338983,1507,intact,36,8,-30
p636,1497,584.0,3332.0188356164385,2092.1438356164385,1497,intact,36,9,-29
p676,1506,358.0,3333.832402234637,2145.195530726257,1506,intact,36,10,-28
p716,1508,630.0,3334.2126984126985,2202.6349206349205,1508,intact,36,11,-27
p756,1509,466.0,3333.8304721030045,2255.9463519313304,1509,intact,36,12,-26
p796,1511,535.0,3333.9644859813084,2317.2747663551404,1511,intact,36,13,-25
p836,1510,419.0,3334.436754176611,2362.954653937948,1510,intact,36,14,-24
p876,1513,657.0,3336.838832828147,2437.1784138433795,1513_1514,combined,36,15,-23
p916,1517,275.0,3338.181818181818,2485.0436363636363,1517,intact,36,16,-22
p956,1512,628.0,3336.044585987261,2549.547770700637,1512,intact,36,17,-21
p996,1518,381.0,3339.0498687664044,2595.5853018372704,1518,intact,36,18,-20
p1036,1521,579.0,3339.328151986183,2659.286701208981,1521,intact,36,19,-19
p1076,1515,558.0,3340.05376344086,2710.716845878136,1515,intact,36,20,-18
p1116,1519,516.0,3340.746124031008,2771.3372093023254,1519,intact,36,21,-17
p1156,1525,300.0,3342.32,2821.0466666666666,1525,intact,36,22,-16
p1196,1522,674.0,3340.4307236376503,2895.459961075725,1522_1516,combined,36,23,-15
p1236,1526,381.0,3341.540682414698,2950.2047244094488,1526,intact,36,24,-14
p1276,1527,765.0,3341.196309549154,3010.782286327236,1527_1520,combined,36,25,-13
p1316,1529,303.0,3342.973597359736,3077.019801980198,1529,intact,36,26,-12
p1356,1523,469.0,3342.6481876332623,3116.181236673774,1523,intact,36,27,-11
p1396,1524,414.0,3343.367149758454,3177.1256038647343,1524,intact,36,28,-10
p1436,1528,568.0,3343.586267605634,3236.9524647887324,1528,intact,36,29,-9
p1476,1533,393.0,3344.821882951654,3292.142493638677,1533,intact,36,30,-8
p1516,1530,518.0,3345.289575289575,3351.110038610039,1530,intact,36,31,-7
p1556,1534,345.0,3345.4115942028984,3401.8608695652174,1534,intact,36,32,-6
p1596,1535,449.0,3346.6124721603564,3455.476614699332,1535,intact,36,33,-5
p1636,1537,327.0,3346.990825688073,3502.74617737003,1537,intact,36,34,-4
p1676,1531,528.0,3346.270833333333,3561.0492424242425,1531,intact,36,35,-3
p1716,1536,613.0,3346.8694942903758,3609.859706362153,1536,intact,36,36,-2
p1756,1532,392.0,3345.137755102041,3664.043367346939,1532,intact,36,37,-1
p317,1542,647.0,3387.80370942813,1641.3353941267387,1542,intact,37,1,-37
p357,1545,254.0,3388.992125984252,1687.1929133858268,1545,intact,37,2,-36
p397,1544,675.0,3388.739259259259,1754.96,1544,intact,37,3,-35
p437,1546,411.0,3391.131386861314,1814.3722627737227,1546,intact,37,4,-34
p477,1550,604.0,3390.283112582781,1860.091059602649,1550,intact,37,5,-33
p517,1547,384.0,3391.911458333333,1918.3854166666667,1547,intact,37,6,-32
p557,1551,518.0,3391.436293436293,1978.069498069498,1551,intact,37,7,-31
p597,1548,373.0,3392.485254691689,2027.903485254692,1548,intact,37,8,-30
p637,1558,667.0,3392.856071964018,2093.3778110944527,1558,intact,37,9,-29
p677,1549,367.0,3392.6076294277927,2145.283378746594,1549,intact,37,10,-28
p717,1554,641.0,3392.544461778471,2204.597503900156,1554,intact,37,11,-27
p757,1552,483.0,3392.96066252588,2255.48033126294,1552,intact,37,12,-26
p797,1557,422.0,3393.6729857819905,2311.46682464455,1557,intact,37,13,-25
p837,1553,400.0,3395.165,2362.45,1553,intact,37,14,-24
p877,1559,687.0,3394.467248908297,2436.429403202329,1559,intact,37,15,-23
p917,1555,300.0,3394.6066666666666,2480.2966666666666,1555,intact,37,16,-22
p957,1556,689.0,3394.791001451378,2553.3933236574744,1556,intact,37,17,-21
p997,1565,302.0,3401.0,2593.8344370860927,1565,intact,37,18,-20
p1037,1566,680.0,3399.3514705882358,2657.442647058824,1566,intact,37,19,-19
p1077,1561,680.0,3400.2264705882358,2712.644117647059,1561,intact,37,20,-18
p1117,1560,628.0,3399.7133757961783,2769.5334394904457,1560,intact,37,21,-17
p1157,1562,486.0,3400.796296296296,2821.83950617284,1562,intact,37,22,-16
p1197,1563,671.0,3401.2339791356185,2890.624441132638,1563,intact,37,23,-15
p1237,1569,328.0,3403.121951219512,2948.5365853658536,1569,intact,37,24,-14
p1277,1564,825.0,3401.830303030303,3003.3054545454547,1564,intact,37,25,-13
p1317,1568,345.0,3404.1275362318843,3070.744927536232,1568,intact,37,26,-12
p1357,1567,494.0,3402.8502024291497,3115.1477732793524,1567,intact,37,27,-11
p1397,1573,468.0,3405.6111111111118,3176.446581196581,1573,intact,37,28,-10
p1437,1570,558.0,3404.5734767025087,3232.3566308243726,1570,intact,37,29,-9
p1477,1571,418.0,3405.846889952153,3290.5215311004786,1571,intact,37,30,-8
p1517,1574,526.0,3406.78897338403,3349.885931558935,1574,intact,37,31,-7
p1557,1572,353.0,3407.7308781869688,3400.798866855524,1572,intact,37,32,-6
p1597,1576,502.0,3407.906374501992,3455.45219123506,1576,intact,37,33,-5
p1637,1579,331.0,3410.915407854985,3499.918429003021,1579,intact,37,34,-4
p1677,1577,468.0,3410.0363247863247,3556.551282051282,1577,intact,37,35,-3
p1717,1578,572.0,3408.6993006993007,3610.246503496504,1578,intact,37,36,-2
p1757,1575,477.0,3407.679245283018,3662.297693920336,1575,intact,37,37,-1
p318,1587,645.0,3441.532439525563,1648.6658596626858,1587_1582,combined,38,1,-37
p358,1585,349.0,3443.3409742120343,1689.4011461318053,1585,intact,38,2,-36
p398,1588,749.0,3441.230974632844,1758.0333778371162,1588,intact,38,3,-35
p438,1589,375.0,3444.2053333333333,1815.904,1589,intact,38,4,-34
p478,1592,602.0,3442.770764119601,1862.935215946844,1592,intact,38,5,-33
p518,1590,439.0,3443.651480637813,1919.7744874715263,1590,intact,38,6,-32
p558,1596,544.0,3444.746323529412,1977.9558823529408,1596,intact,38,7,-31
p598,1593,362.0,3446.1657458563536,2028.7651933701657,1593,intact,38,8,-30
p638,1594,638.0,3444.9137931034484,2090.5689655172414,1594,intact,38,9,-29
p678,1591,358.0,3443.628491620112,2144.5,1591,intact,38,10,-28
p718,1595,711.0,3446.150492264416,2203.0604781997185,1595,intact,38,11,-27
p758,1597,482.0,3446.0124481327803,2254.713692946058,1597,intact,38,12,-26
p798,1598,661.0,3446.8956127080182,2317.004538577912,1598,intact,38,13,-25
p838,1599,361.0,3448.775623268698,2363.301939058172,1599,intact,38,14,-24
p878,1600,678.0,3447.758112094395,2438.576696165192,1600,intact,38,15,-23
p918,1602,252.0,3449.424603174604,2481.424603174604,1602,intact,38,16,-22
p958,1601,635.0,3449.9496062992125,2551.420472440945,1601,intact,38,17,-21
p998,1603,347.0,3449.622478386167,2596.1527377521616,1603,intact,38,18,-20
p1038,1604,691.0,3450.481910274964,2658.507959479016,1604,intact,38,19,-19
p1078,1605,489.0,3451.8445807770963,2712.321063394683,1605,intact,38,20,-18
p1118,1607,687.0,3451.6826783115,2774.4745269286755,1607,intact,38,21,-17
p1158,1612,474.0,3453.052742616034,2820.116033755274,1612,intact,38,22,-16
p1198,1609,675.0,3452.331851851852,2890.648888888889,1609,intact,38,23,-15
p1238,1614,348.0,3455.2413793103447,2946.778735632184,1614,intact,38,24,-14
p1278,1610,838.0,3453.4904534606203,3004.9630071599045,1610,intact,38,25,-13
p1318,1611,346.0,3454.124277456647,3073.9450867052024,1611,intact,38,26,-12
p1358,1615,538.0,3454.853159851301,3115.7063197026023,1615,intact,38,27,-11
p1398,1608,568.0,3455.021126760563,3172.7024647887324,1608,intact,38,28,-10
p1438,1606,501.0,3455.4031936127744,3236.6127744510977,1606,intact,38,29,-9
p1478,1620,452.0,3456.7942477876104,3291.7632743362838,1620,intact,38,30,-8
p1518,1613,559.0,3457.389982110913,3350.252236135957,1613,intact,38,31,-7
p1558,1616,397.0,3456.667506297229,3398.8438287153654,1616,intact,38,32,-6
p1598,1617,751.0,3457.418109187749,3455.2157123834886,1617,intact,38,33,-5
p1638,1618,384.0,3460.138020833333,3500.2135416666665,1618,intact,38,34,-4
p1678,1622,404.0,3459.5866336633662,3559.4851485148515,1622,intact,38,35,-3
p1718,1619,501.0,3458.802395209581,3608.2115768463073,1619,intact,38,36,-2
p1758,1621,307.0,3459.462540716612,3658.758957654723,1621,intact,38,37,-1
p319,1624,695.0,3501.5381294964027,1640.6575539568346,1624,intact,39,1,-37
p359,1629,326.0,3503.340490797546,1688.993865030675,1629,intact,39,2,-36
p399,1632,691.0,3503.7742402315484,1755.2402315484806,1632,intact,39,3,-35
p439,1630,437.0,3503.963386727689,1814.254004576659,1630,intact,39,4,-34
p479,1633,637.0,3505.2119309262166,1859.902668759812,1633,intact,39,5,-33
p519,1631,404.0,3504.220297029703,1916.0,1631,intact,39,6,-32
p559,1634,581.0,3504.9690189328744,1978.829604130809,1634,intact,39,7,-31
p599,1635,313.0,3504.702875399361,2028.4984025559104,1635,intact,39,8,-30
p639,1640,795.0,3506.4440251572328,2090.2993710691826,1640,intact,39,9,-29
p679,1636,321.0,3505.4766355140187,2143.028037383177,1636,intact,39,10,-28
p719,1637,700.0,3507.138571428572,2203.075714285714,1637,intact,39,11,-27
p759,1642,510.0,3508.0333333333333,2253.901960784314,1642,intact,39,12,-26
p799,1638,666.0,3506.421921921922,2315.7927927927926,1638,intact,39,13,-25
p839,1641,454.0,3509.246696035242,2360.5264317180618,1641,intact,39,14,-24
p879,1639,722.0,3507.5775623268696,2437.1426592797784,1639,intact,39,15,-23
p919,1644,295.0,3508.5254237288136,2480.064406779661,1644,intact,39,16,-22
p959,1643,640.0,3509.9828125,2549.053125,1643,intact,39,17,-21
p999,1645,387.0,3513.9509043927646,2593.498708010336,1645,intact,39,18,-20
p1039,1651,648.0,3514.3503086419755,2660.1311728395062,1651,intact,39,19,-19
p1079,1652,575.0,3516.1791304347826,2710.540869565217,1652,intact,39,20,-18
p1119,1646,671.0,3514.93740685544,2770.4053651266768,1646,intact,39,21,-17
p1159,1647,617.0,3515.8298217179904,2820.784440842788,1647,intact,39,22,-16
p1199,1649,783.0,3516.049808429119,2890.1277139208173,1649,intact,39,23,-15
p1239,1655,403.0,3518.803970223325,2944.049627791563,1655,intact,39,24,-14
p1279,1648,1060.0,3517.243396226415,3005.169811320755,1648,intact,39,25,-13
p1319,1653,369.0,3517.813008130081,3074.3468834688347,1653,intact,39,26,-12
p1359,1650,474.0,3517.9767932489453,3113.4641350210973,1650,intact,39,27,-11
p1399,1656,594.0,3519.5050505050503,3174.5993265993266,1656,intact,39,28,-10
p1439,1654,552.0,3519.485507246377,3233.4945652173915,1654,intact,39,29,-9
p1479,1657,482.0,3520.180497925311,3285.0767634854774,1657,intact,39,30,-8
p1519,1658,755.0,3520.2940397350994,3351.468874172185,1658,intact,39,31,-7
p1559,1661,392.0,3520.877551020408,3401.872448979592,1661,intact,39,32,-6
p1599,1659,671.0,3520.9880774962744,3455.7377049180327,1659,intact,39,33,-5
p1639,1664,542.0,3524.260147601476,3497.916974169741,1664,intact,39,34,-4
p1679,1662,556.0,3523.451438848921,3555.210431654676,1662,intact,39,35,-3
p1719,1660,452.0,3522.086283185841,3607.378318584071,1660,intact,39,36,-2
p1759,1663,339.0,3522.4985250737464,3659.174041297935,1663,intact,39,37,-1
p320,1670,736.0,3556.2160326086955,1639.1440217391305,1670,intact,40,1,-37
p360,1672,339.0,3557.1858407079644,1685.9705014749263,1672,intact,40,2,-36
p400,1671,771.0,3556.160830090791,1756.2996108949417,1671,intact,40,3,-35
p440,1673,469.0,3557.407249466951,1812.277185501066,1673,intact,40,4,-34
p480,1676,540.0,3559.125925925926,1859.7203703703703,1676,intact,40,5,-33
p520,1677,388.0,3559.291237113402,1917.7731958762888,1677,intact,40,6,-32
p560,1678,609.0,3558.247947454844,1975.136288998358,1678,intact,40,7,-31
p600,1674,365.0,3558.797260273973,2029.487671232877,1674,intact,40,8,-30
p640,1682,794.0,3559.153652392947,2090.536523929471,1682,intact,40,9,-29
p680,1683,379.0,3561.6174142480213,2144.485488126649,1683,intact,40,10,-28
p720,1675,764.0,3560.107329842932,2202.298429319372,1675,intact,40,11,-27
p760,1679,555.0,3559.7081081081083,2256.401801801802,1679,intact,40,12,-26
p800,1680,656.0,3561.231707317073,2316.675304878049,1680,intact,40,13,-25
p840,1681,581.0,3562.1514629948365,2364.07917383821,1681,intact,40,14,-24
p880,1684,739.0,3562.8768606224626,2438.5209742895804,1684,intact,40,15,-23
p920,1686,307.0,3563.5504885993487,2481.0553745928337,1686,intact,40,16,-22
p960,1685,706.0,3562.3994334277622,2548.603399433428,1685,intact,40,17,-21
p1000,1688,418.0,3563.8516746411483,2594.9832535885166,1688,intact,40,18,-20
p1040,1689,702.0,3564.921652421652,2658.434472934473,1689,intact,40,19,-19
p1080,1687,678.0,3564.656342182891,2712.0619469026547,1687,intact,40,20,-18
p1120,1690,601.0,3565.602329450915,2771.22462562396,1690,intact,40,21,-17
p1160,1691,663.0,3565.606334841629,2820.426847662142,1691,intact,40,22,-16
p1200,1692,826.0,3566.013278388278,2896.691017316017,1692_1693,combined,40,23,-15
p1240,1694,378.0,3566.772486772487,2947.058201058201,1694,intact,40,24,-14
p1280,1697,878.0,3568.71867881549,3004.6981776765374,1697,intact,40,25,-13
p1320,1695,409.0,3568.545232273839,3073.721271393643,1695,intact,40,26,-12
p1360,1696,543.0,3568.523020257827,3113.340699815838,1696,intact,40,27,-11
p1400,1698,579.0,3569.347150259068,3175.452504317789,1698,intact,40,28,-10
p1440,1705,626.0,3569.632587859425,3232.972843450479,1705,intact,40,29,-9
p1480,1699,511.0,3571.113502935421,3288.794520547945,1699,intact,40,30,-8
p1520,1706,722.0,3571.601108033241,3351.4598337950138,1706,intact,40,31,-7
p1560,1701,381.0,3570.8556430446192,3397.488188976378,1701,intact,40,32,-6
p1600,1702,798.0,3571.328320802005,3456.684210526316,1702,intact,40,33,-5
p1640,1703,581.0,3572.203098106713,3502.4165232358005,1703,intact,40,34,-4
p1680,1707,562.0,3572.3843416370105,3556.8843416370105,1707,intact,40,35,-3
p1720,1700,574.0,3573.156794425087,3606.712543554007,1700,intact,40,36,-2
p1760,1704,473.0,3571.9767441860463,3657.304439746301,1704,intact,40,37,-1
